"","X","W","Y","Y0","Y1"
"65",56,0,0.5993258070275,0.5993258070275,0.910529898049691
"66",52,1,0.819079174335066,0.573637119250363,0.819079174335066
"67",54,0,0.359741131214587,0.359741131214587,0.70677928512175
"68",58,1,0.710514294687112,0.135666039297513,0.710514294687112
"69",50,0,1.10270909445333,1.10270909445333,1.19291381870332
"70",58,1,0.423223422845472,0.10123995090999,0.423223422845472
"71",54,1,0.60964656241509,0.870511060569481,0.60964656241509
"72",58,1,0.914875719911752,0.213089912625802,0.914875719911752
"73",54,0,0.913730088617589,0.913730088617589,0.326148698840458
"74",54,0,0.605518014445143,0.605518014445143,0.691461272730408
"75",54,0,0.878084714984746,0.878084714984746,0.421120373152991
"76",58,0,0.11044876992123,0.11044876992123,0.179273406865422
"77",58,1,0.7077387491143,0.683275989428916,0.7077387491143
"78",54,0,0.571851935903888,0.571851935903888,0.921805655857263
"79",58,1,0.324841599654356,0.408007556250123,0.324841599654356
"80",60,1,0.732095301161047,0.245390876937502,0.732095301161047
"81",54,0,0.860271619818983,0.860271619818983,1.06153228284269
"82",58,0,0.186038166722639,0.186038166722639,0.464032936851191
"83",54,0,0.643929274206757,0.643929274206757,0.541084296958058
"84",54,0,0.372268440772338,0.372268440772338,0.166052934201259
"85",58,1,0.666145209430283,-0.183158426259931,0.666145209430283
"86",52,0,1.06095578934008,1.06095578934008,0.456490060534302
"87",58,0,0.516784430901586,0.516784430901586,0.484141155050875
"88",52,0,0.613564396818566,0.613564396818566,0.812643472923924
"89",52,1,0.877699855604686,0.746344764941826,0.877699855604686
"90",52,1,0.339647369739625,0.439792065597361,0.339647369739625
"91",52,0,1.05911557293605,1.05911557293605,0.720779164175112
"92",50,1,1.09527055058871,1.04663557541429,1.09527055058871
"93",56,1,0.605247870326549,0.395911751570967,0.605247870326549
"94",58,1,0.473871272955929,-0.0805399831990217,0.473871272955929
"95",58,1,0.612479995982877,0.504579405831211,0.612479995982877
"96",58,1,0.504365946319709,0.147644971720803,0.504365946319709
"97",54,1,0.763200852535825,0.677723662147312,0.763200852535825
"98",54,1,0.711204851725472,0.573680237971275,0.711204851725472
"99",58,1,0.522571755784382,0.474062150054611,0.522571755784382
"100",56,0,0.337765325827992,0.337765325827992,0.827000541829552
"101",56,1,0.36807057678224,0.273872179853473,0.36807057678224
"102",54,0,0.923746476589632,0.923746476589632,0.885493185876587
"103",52,1,0.616186382393711,0.838146286936568,0.616186382393711
"104",60,1,0.766053581487025,-0.0778935934850353,0.766053581487025
"105",56,1,0.388022178556389,0.132449897603483,0.388022178556389
"106",52,0,0.942464613892177,0.942464613892177,1.14555614250474
"107",52,0,0.677636080543353,0.677636080543353,0.939272707563105
"108",54,0,0.662691152327437,0.662691152327437,0.513736769389584
"109",60,1,0.237143029814527,-0.0653032155459397,0.237143029814527
"110",56,0,0.46538307525946,0.46538307525946,0.341891187472052
"111",60,0,0.357769742643271,0.357769742643271,0.66477376016525
"112",58,0,0.299021208961887,0.299021208961887,0.491884097345154
"113",54,1,0.778962765345938,0.481203821922269,0.778962765345938
"114",54,0,1.04715818489213,1.04715818489213,0.569479897711726
"115",52,1,0.573001334749027,0.787222515760205,0.573001334749027
"116",50,0,0.815135374731601,0.815135374731601,1.16570123652876
"117",58,1,0.586858889705141,0.71984131468285,0.586858889705141
"118",52,1,0.816622757613311,0.894168197629701,0.816622757613311
"119",54,1,1.0036442608003,0.0276280616437529,1.0036442608003
"120",56,0,0.696206698625117,0.696206698625117,0.631458264237583
"121",60,1,0.223907807426523,0.0763567256291482,0.223907807426523
"122",54,0,0.761157395553711,0.761157395553711,0.47682292736955
"123",54,0,0.890931718091427,0.890931718091427,0.857189249247656
"124",52,0,1.03383354397602,1.03383354397602,0.933542580652704
"125",58,1,0.85485854245636,0.22449570314582,0.85485854245636
"126",54,0,0.792058837535136,0.792058837535136,0.248607885971553
"127",56,1,0.657402099834716,0.677067427058171,0.657402099834716
"128",52,0,0.703642509004602,0.703642509004602,0.959721607668206
"129",52,0,0.900764305051671,0.900764305051671,0.844210901218146
"130",56,0,0.330635302156252,0.330635302156252,0.389592991777181
"131",56,0,0.539328378722074,0.539328378722074,0.741016129950159
"132",50,0,0.950836632378115,0.950836632378115,0.660287723678066
"133",50,0,0.979516840868223,0.979516840868223,1.0713051120374
"134",56,1,0.519611433659048,0.565586590220724,0.519611433659048
"135",60,0,-0.0915366596908022,-0.0915366596908022,0.87246130046852
"136",56,1,0.573620613599697,0.548806107474912,0.573620613599697
"137",56,0,0.196098625725152,0.196098625725152,0.96219195944933
"138",56,0,0.173298491794481,0.173298491794481,0.595515572521411
"139",60,1,0.783545672400611,-0.355901711220863,0.783545672400611
"140",56,0,0.487575832283606,0.487575832283606,0.225873355948706
"141",56,0,0.439509393365716,0.439509393365716,0.744340612125443
"142",56,1,0.32742401754752,-0.118192565376657,0.32742401754752
"143",52,0,1.00540143702246,1.00540143702246,0.792391390641109
"144",52,1,1.27007867360027,0.651778398763737,1.27007867360027
"145",58,0,-0.0449435056810676,-0.0449435056810676,0.454675877177815
"146",54,0,0.640510309484674,0.640510309484674,0.481503020256641
"147",52,0,0.951727257251888,0.951727257251888,0.86968111612535
"148",58,0,0.0349472200238396,0.0349472200238396,0.915197945223249
"149",52,0,0.674994417228046,0.674994417228046,0.43934970513105
"150",58,0,0.0758903343146427,0.0758903343146427,0.480826049478489
"151",56,0,-0.0735657034114855,-0.0735657034114855,0.188017379115825
"152",56,0,0.272551924754048,0.272551924754048,1.22946539874363
"153",54,1,1.06840167961458,0.405592568136519,1.06840167961458
"154",54,0,0.784114748635167,0.784114748635167,0.830045608600643
"155",56,0,0.739350889815855,0.739350889815855,0.796927614440878
"156",52,0,0.803469883067065,0.803469883067065,1.21967217177822
"157",56,1,0.76083257248282,0.0238190203604476,0.76083257248282
"158",50,0,1.22325674055476,1.22325674055476,0.72175489738404
"159",52,0,0.692177064243047,0.692177064243047,0.510881043113576
"160",52,0,0.905555921990407,0.905555921990407,1.12195162328051
"161",52,0,0.715034090274698,0.715034090274698,1.06251760742208
"162",58,1,0.597902264858286,0.0754744809198099,0.597902264858286
"163",54,0,0.342467224784525,0.342467224784525,0.837291579768122
"164",58,0,0.387508984907393,0.387508984907393,0.576560486213265
"165",58,0,0.0528007040396719,0.0528007040396719,0.673212001844438
"166",54,1,0.754976438601607,0.939121497281105,0.754976438601607
"167",50,0,1.160362671313,1.160362671313,1.17107687625316
"168",54,0,0.877925298478025,0.877925298478025,0.821549804521441
"169",58,1,0.647380149251887,-0.0213513455409933,0.647380149251887
"170",54,0,0.340264670015294,0.340264670015294,0.506962652477924
"171",56,0,0.646539431498765,0.646539431498765,0.74969404741844
"172",58,0,0.0253292566787896,0.0253292566787896,1.22222058989478
"173",58,1,0.611464024978163,-0.0115321689836715,0.611464024978163
"174",54,0,0.495031640914948,0.495031640914948,0.936190387168213
"175",54,1,0.691664064709616,0.668630116455064,0.691664064709616
"176",58,1,1.01360182587657,0.646897007261397,1.01360182587657
"177",56,1,0.703414999841709,0.67150941437475,0.703414999841709
"178",58,1,0.562310616546105,-0.0631664222011242,0.562310616546105
"179",56,1,0.504846901765701,0.47185498020301,0.504846901765701
"180",60,0,0.276542962767545,0.276542962767545,0.414001910677043
"181",52,0,0.636834075235803,0.636834075235803,0.840054196902933
"182",52,0,1.00640195040301,1.00640195040301,1.03856952487415
"183",58,1,1.05250917801495,0.387488354717724,1.05250917801495
"184",56,0,0.457538082737114,0.457538082737114,0.28711817599272
"185",58,1,0.439318348327307,0.624604313932772,0.439318348327307
"186",52,0,0.878964092631303,0.878964092631303,0.730263056654728
"187",58,0,-0.26852764379689,-0.26852764379689,0.423189583948774
"188",58,1,0.423298893123061,0.351573682319238,0.423298893123061
"189",60,1,0.685694791089298,0.219754610913527,0.685694791089298
"190",56,1,0.572942683324068,0.126724510038518,0.572942683324068
"191",58,0,0.140636317469553,0.140636317469553,0.579326266864248
"192",54,0,0.477090383303512,0.477090383303512,0.477881250755251
"193",52,0,0.954071165547096,0.954071165547096,0.824236789458862
"194",60,0,-0.0616071960774923,-0.0616071960774923,0.448302865473944
"195",52,0,1.0309059741776,1.0309059741776,1.02837727861276
"196",56,0,0.219213015777827,0.219213015777827,0.748559270844442
"197",52,0,0.958619386074727,0.958619386074727,0.881247170171746
"198",58,0,0.532821204824014,0.532821204824014,0.207894321099622
"199",54,0,0.832742370868367,0.832742370868367,0.436060734074884
"200",58,0,0.602143023817585,0.602143023817585,0.510491777850285
"201",52,0,0.735658144252359,0.735658144252359,0.538058995199859
"202",52,0,0.643503238751224,0.643503238751224,1.03717808477459
"203",56,0,0.323711790219327,0.323711790219327,0.631745670742811
"204",52,0,0.758128283331971,0.758128283331971,0.457804868308433
"205",52,0,1.04902147556652,1.04902147556652,0.71932718787937
"206",56,0,0.696475434884347,0.696475434884347,0.626917434108509
"207",56,1,0.751654013242855,0.177580953341679,0.751654013242855
"208",52,1,1.03034809595987,0.81007747544379,1.03034809595987
"209",52,0,0.639641136306601,0.639641136306601,0.924132932300463
"210",58,0,0.220703180019537,0.220703180019537,0.197634005266302
"211",60,0,0.586657777113641,0.586657777113641,0.92207902895409
"212",52,0,0.730153235100399,0.730153235100399,1.02745646909669
"213",58,0,-0.492645740994267,-0.492645740994267,0.420656371731392
"214",60,0,0.0384192851715588,0.0384192851715588,-0.101837837960188
"215",58,1,0.595696257163273,0.12844972107754,0.595696257163273
"216",54,0,0.677688529599876,0.677688529599876,0.482745573380331
"217",56,0,0.29876481274518,0.29876481274518,0.73479418419918
"218",60,0,-0.0402799846077013,-0.0402799846077013,0.554060914944335
"219",60,1,0.802801146721439,0.173496143130267,0.802801146721439
"220",54,1,0.801295685047702,0.917536755881149,0.801295685047702
"221",52,1,0.342710952508018,0.991428541474564,0.342710952508018
"222",52,0,0.558637034337855,0.558637034337855,0.755678113498122
"223",54,0,-0.0962775721504469,-0.0962775721504469,0.767786226416329
"224",56,1,0.729418882769976,0.379908590782409,0.729418882769976
"225",60,0,0.312151212107378,0.312151212107378,0.878187815102202
"226",56,0,0.358152497659711,0.358152497659711,0.674770005886365
"227",52,0,0.501873750041735,0.501873750041735,1.08589121907415
"228",50,0,0.735405256142614,0.735405256142614,1.20295991557764
"229",54,0,0.603988381364617,0.603988381364617,0.378588010443267
"230",58,1,0.430868902755276,0.12502987995499,0.430868902755276
"231",54,0,0.214105226100838,0.214105226100838,0.237132073165452
"232",52,0,0.977042636313462,0.977042636313462,0.538409594574705
"233",54,0,0.269900209245125,0.269900209245125,0.825765130401228
"234",56,1,0.639305491649833,0.514791488760943,0.639305491649833
"235",54,1,0.412223108307618,0.660691091098078,0.412223108307618
"236",56,0,0.675344149849871,0.675344149849871,0.708395589367855
"237",56,0,0.390765360482593,0.390765360482593,0.37844121640041
"238",56,0,0.247700468637144,0.247700468637144,0.877190228888488
"239",54,0,0.509838959435669,0.509838959435669,0.284562341923598
"240",54,0,0.755593642526932,0.755593642526932,0.407183649292129
"241",54,1,0.744331962092897,0.392396351267675,0.744331962092897
"242",56,0,0.503649954536194,0.503649954536194,0.304100962509923
"243",60,0,0.0291894214143903,0.0291894214143903,0.212131567844402
"244",52,0,0.348092466733235,0.348092466733235,0.951457795155314
"245",54,0,0.35617053829799,0.35617053829799,0.597467665902752
"246",52,0,0.783672356463886,0.783672356463886,1.00434405800453
"247",54,1,0.632525952118819,0.68677009386196,0.632525952118819
"248",52,1,0.851771951431332,0.530198110557422,0.851771951431332
"249",54,0,0.682097381600958,0.682097381600958,0.681748523560955
"250",60,1,0.66779040975806,-0.136283784135164,0.66779040975806
"251",58,1,0.297718723768728,0.323342261174386,0.297718723768728
"252",60,1,0.379902307627319,0.369520186596832,0.379902307627319
"253",54,0,0.491078726136775,0.491078726136775,0.91122551126171
"254",56,0,0.33861676610675,0.33861676610675,0.251109506160951
"255",54,1,0.66342604365156,0.278858257130996,0.66342604365156
"256",52,0,0.515079862668108,0.515079862668108,0.916260619428285
"257",52,0,1.12450912050672,1.12450912050672,1.05817842014223
"258",54,0,0.416345138654938,0.416345138654938,0.47223842726309
"259",54,0,0.665415588275168,0.665415588275168,0.743957600487963
"260",60,1,0.847594688168175,-0.0639179529869248,0.847594688168175
"261",56,0,0.318882215301807,0.318882215301807,0.698168101185891
"262",54,0,0.890504646121195,0.890504646121195,0.839292286846852
"263",52,0,0.877636933722187,0.877636933722187,1.10015499737419
"264",58,1,0.857907338922205,0.484329412098173,0.857907338922205
"265",58,1,0.373694246552884,0.356330201990856,0.373694246552884
"266",52,0,0.661285028317447,0.661285028317447,0.813984679095748
"267",50,0,0.629081351847296,0.629081351847296,1.04836326510645
"268",58,0,0.096074650017498,0.096074650017498,0.679576362902812
"269",56,0,0.347675761080785,0.347675761080785,0.0870106236992231
"270",52,1,0.647703590154343,0.973348941262664,0.647703590154343
"271",50,0,1.36985504122849,1.36985504122849,0.810931602098843
"272",52,1,0.541772765286142,0.591786041220823,0.541772765286142
"273",54,1,1.01478895815111,0.868120355311158,1.01478895815111
"274",52,0,1.20995817740653,1.20995817740653,0.650225880883096
"275",52,1,0.806448417448317,0.356069764794881,0.806448417448317
"276",52,1,0.6342158821957,0.867410953561148,0.6342158821957
"277",52,0,0.640601482553892,0.640601482553892,0.954365847674863
"278",52,0,0.753611680869886,0.753611680869886,0.730831387553683
"279",54,0,0.567956630687056,0.567956630687056,1.02718387470293
"280",58,1,0.514510873208617,-0.0729321112774757,0.514510873208617
"281",50,0,0.827027475336366,0.827027475336366,0.591537142698926
"282",56,0,0.527676976619356,0.527676976619356,0.495707013680507
"283",58,0,0.235797684565682,0.235797684565682,0.57840773928619
"284",54,0,0.261763009248892,0.261763009248892,0.89711002110452
"285",50,0,0.8266237943753,0.8266237943753,0.924394832377287
"286",52,0,0.973651847699468,0.973651847699468,0.774791856942304
"287",54,1,0.559769791627415,0.850871244847844,0.559769791627415
"288",52,0,0.223980594972169,0.223980594972169,0.937452420333023
"289",52,0,0.87232027799781,0.87232027799781,0.482096783974351
"290",52,0,0.966980125402708,0.966980125402708,0.848850830223433
"291",52,0,0.414947194833387,0.414947194833387,1.18721753663779
"292",52,1,0.710471867849483,0.927999438655618,0.710471867849483
"293",60,0,-0.123574946833272,-0.123574946833272,0.800092521867127
"294",54,1,0.573474549926586,0.54503401948876,0.573474549926586
"295",56,1,0.477956683657628,0.534924780044687,0.477956683657628
"296",56,1,0.992105475449608,0.710223490446602,0.992105475449608
"297",50,1,0.748950554334603,1.0484417651906,0.748950554334603
"298",52,0,1.08032154663998,1.08032154663998,1.13005233263112
"299",50,1,0.480997153988983,1.20605322795406,0.480997153988983
"300",60,1,0.233768190742657,0.208436095122393,0.233768190742657
"301",56,1,0.486889906981484,0.313000507135818,0.486889906981484
"302",50,0,1.06604760964359,1.06604760964359,1.0361281519864
"303",54,0,0.816155964973658,0.816155964973658,0.627749567062666
"304",54,0,1.15072410504784,1.15072410504784,0.564980538789524
"305",54,1,0.822409695037404,0.234416427189232,0.822409695037404
"306",60,1,0.354820035442886,0.103217685121679,0.354820035442886
"307",52,1,0.824161359281207,0.622329680136437,0.824161359281207
"308",58,0,-0.105907735539448,-0.105907735539448,0.781900269560068
"309",50,0,0.922317746299883,0.922317746299883,0.880954606569969
"310",54,0,0.880676084848976,0.880676084848976,0.379099769042475
"311",52,0,1.06825126551029,1.06825126551029,0.793860547965787
"312",52,0,1.013233009969,1.013233009969,0.843098960062506
"313",58,0,0.130249224136395,0.130249224136395,0.591236455534355
"314",58,0,-0.102875759904028,-0.102875759904028,0.115193760483449
"315",52,0,1.05473558141156,1.05473558141156,0.775060358920258
"316",54,1,0.952457539437793,0.735385287080764,0.952457539437793
"317",50,0,1.02929249158065,1.02929249158065,1.10994769863481
"318",54,0,0.957317458117658,0.957317458117658,0.527546285728546
"319",60,1,0.644037750845591,0.0717479014525951,0.644037750845591
"320",56,0,-0.0903544239112149,-0.0903544239112149,0.424051521217992
"321",56,0,0.12499767950441,0.12499767950441,0.229695880852722
"322",54,1,1.05272796809754,0.433345014835604,1.05272796809754
"323",54,1,0.29997166908317,0.484856162880542,0.29997166908317
"324",60,0,-0.159869321584561,-0.159869321584561,0.421874461710568
"325",58,0,-0.0667932086488217,-0.0667932086488217,0.326039453412614
"326",60,1,1.00390837658377,0.717771019598076,1.00390837658377
"327",58,1,0.417018941756898,0.0550720043848326,0.417018941756898
"328",58,1,0.130771546426096,-0.00327056702991754,0.130771546426096
"329",52,0,0.619684150482249,0.619684150482249,1.03424565128583
"330",58,0,0.245183603285734,0.245183603285734,0.365632905883482
"331",60,1,0.315677188082082,-0.329442708284009,0.315677188082082
"332",52,1,0.679472100419311,1.02728303487552,0.679472100419311
"333",54,1,0.905178745121148,0.659425834542353,0.905178745121148
"334",58,1,0.526457165442048,0.483605228637855,0.526457165442048
"335",50,0,0.816296561679226,0.816296561679226,1.19852610164285
"336",54,0,0.983065242680663,0.983065242680663,0.656760404789029
"337",54,0,1.1459719154842,1.1459719154842,1.30800474277979
"338",52,0,0.924437461335985,0.924437461335985,1.02033692430396
"339",56,0,0.599988451455715,0.599988451455715,0.612786615924853
"340",60,1,0.397205827116756,-0.117828432102543,0.397205827116756
"341",60,0,0.234882907428381,0.234882907428381,0.68366826822591
"342",52,1,0.43462488636499,0.408743796561811,0.43462488636499
"343",56,0,0.775178644106765,0.775178644106765,0.426343191246299
"344",54,0,0.841817320182115,0.841817320182115,0.735986103942119
"345",56,0,0.106892805647228,0.106892805647228,0.620278115719919
"346",52,0,0.743883023347447,0.743883023347447,1.16296201411403
"347",54,0,0.615718821635573,0.615718821635573,0.767905509003436
"348",52,1,1.20566317837925,1.12994561513402,1.20566317837925
"349",54,0,0.689977880607441,0.689977880607441,0.497822242126993
"350",58,0,-0.278064213600208,-0.278064213600208,0.77413582445343
"351",54,0,0.54092227953912,0.54092227953912,1.06762033975906
"352",50,0,1.1807255693715,1.1807255693715,1.09885861839382
"353",58,1,1.14912605918768,0.15565214221343,1.14912605918768
"354",54,0,1.25681558824916,1.25681558824916,0.736534990713109
"355",60,0,-0.0863335820751576,-0.0863335820751576,0.42554006419779
"356",52,0,0.543578813304015,0.543578813304015,1.01218871005685
"357",58,0,0.231769826319404,0.231769826319404,0.956740280689314
"358",50,0,0.948147712683389,0.948147712683389,1.23238708868517
"359",58,0,-0.0343574995398322,-0.0343574995398322,0.675042830073559
"360",54,0,0.773117013631585,0.773117013631585,0.588371535099677
"361",52,0,0.607861116858699,0.607861116858699,0.559476959107834
"362",54,1,0.547483345250436,0.842830461167746,0.547483345250436
"363",58,0,0.576595787195403,0.576595787195403,0.509770946918095
"364",52,0,0.648363868922025,0.648363868922025,1.09698812769266
"365",56,0,0.375222232961096,0.375222232961096,0.651726387922844
"366",58,0,0.419927307189676,0.419927307189676,0.637088112100928
"367",50,0,0.901936173620154,0.901936173620154,1.18875124024632
"368",58,0,-0.133560959796793,-0.133560959796793,0.432796369996608
"369",56,1,0.666260007520267,-0.0366136534509492,0.666260007520267
"370",54,0,0.946385955066878,0.946385955066878,0.68181894123714
"371",54,0,0.675051924729458,0.675051924729458,0.498321781188282
"372",56,0,0.382128599149969,0.382128599149969,0.861659469570221
"373",60,0,0.235349174868217,0.235349174868217,0.515428972920997
"374",52,0,0.849907605275288,0.849907605275288,0.956403611151609
"375",52,0,0.733077647507545,0.733077647507545,0.718105849217933
"376",54,0,0.305556501939216,0.305556501939216,1.44801383434799
"377",54,0,0.506814041298825,0.506814041298825,0.411518537822949
"378",58,0,-0.489375919121812,-0.489375919121812,0.640730648447586
"379",52,1,1.44128998074147,1.00868177067531,1.44128998074147
"380",54,1,0.562282837235902,0.917733573384098,0.562282837235902
"381",54,0,0.207212014992266,0.207212014992266,1.15038230173771
"382",56,0,0.495886198789371,0.495886198789371,0.971959200719072
"383",56,1,0.651668931124249,0.304144259124544,0.651668931124249
"384",60,0,-0.185997884251001,-0.185997884251001,0.6127668141828
"385",52,0,0.810845035681359,0.810845035681359,0.972083993295091
"386",52,0,0.925606027192526,0.925606027192526,0.781743080632331
"387",58,1,0.665687907058442,0.423362408435779,0.665687907058442
"388",58,1,0.80029853370749,0.331044571373461,0.80029853370749
"389",52,0,0.788980431551997,0.788980431551997,0.503054736694321
"390",60,1,0.48664070834567,0.0167900587876331,0.48664070834567
"391",52,0,0.552378325796174,0.552378325796174,1.07921915115066
"392",52,1,0.577663001300952,0.437582551249836,0.577663001300952
"393",60,0,0.11150279902796,0.11150279902796,0.572295919728767
"394",56,0,0.569678102747331,0.569678102747331,0.689016223332997
"395",52,0,0.788672074201463,0.788672074201463,1.17140045291595
"396",54,0,0.231265782417732,0.231265782417732,0.700343101775909
"397",56,1,0.452955036793385,0.482789514630217,0.452955036793385
"398",54,1,0.327056405072176,0.134225276456239,0.327056405072176
"399",54,1,0.49306448129253,0.759963181595067,0.49306448129253
"400",52,0,0.66902693022576,0.66902693022576,0.608874016252817
"401",56,0,0.275745802983992,0.275745802983992,-0.00104522794994788
"402",52,0,0.702613962939476,0.702613962939476,0.925270426515972
"403",60,0,-0.0194637866651042,-0.0194637866651042,0.923128596104171
"404",58,0,-0.02626232818598,-0.02626232818598,0.440777726775156
"405",60,0,0.0411100918676564,0.0411100918676564,0.545419237744784
"406",58,1,0.512585765209636,0.171013199844311,0.512585765209636
"407",54,0,0.512947482923213,0.512947482923213,0.754490899370927
"408",58,1,0.354931479571142,0.12750197607076,0.354931479571142
"409",50,0,0.715233766634668,0.715233766634668,0.795746094395778
"410",60,1,0.786581749536833,-0.00109311890101728,0.786581749536833
"411",60,0,0.226052006379352,0.226052006379352,0.345677981273444
"412",54,0,0.620678613081755,0.620678613081755,0.682903628713144
"413",58,1,0.578702945878462,0.369534995688187,0.578702945878462
"414",58,1,0.7563373197768,0.203877540700118,0.7563373197768
"415",58,0,-0.104154475157061,-0.104154475157061,0.927967769140812
"416",54,0,0.49065723259843,0.49065723259843,0.995081600868984
"417",54,0,0.806647138822176,0.806647138822176,0.897439301921507
"418",54,0,0.841920628795962,0.841920628795962,0.925295585479083
"419",56,1,0.478449642210306,0.307481448546496,0.478449642210306
"420",58,0,0.541668261355579,0.541668261355579,0.706749642000342
"421",54,1,0.663355157476363,0.471213326277013,0.663355157476363
"422",56,1,0.564779100560659,0.400335114038572,0.564779100560659
"423",56,1,0.858575652424276,0.45505100686746,0.858575652424276
"424",52,0,0.76590979369652,0.76590979369652,0.949447923655042
"425",54,0,0.163225422630699,0.163225422630699,0.18407969135116
"426",54,0,0.558840277820319,0.558840277820319,0.501674574092118
"427",50,0,1.64939943081674,1.64939943081674,0.988730876087526
"428",60,0,-0.126265964320297,-0.126265964320297,0.736673381453718
"429",58,0,0.262948466983109,0.262948466983109,0.519610774049959
"430",58,1,0.0209446353561935,-0.000956886431009274,0.0209446353561935
"431",60,1,0.809035719642211,-0.136145928451982,0.809035719642211
"432",50,0,0.692650275550656,0.692650275550656,1.33031436655971
"433",54,1,1.10030889821114,0.896193022920742,1.10030889821114
"434",56,1,0.630225069626895,0.0470691941882394,0.630225069626895
"435",52,0,0.788774731258997,0.788774731258997,0.488118887998489
"436",58,1,1.05053038252387,0.0695464191579435,1.05053038252387
"437",58,0,0.00777712715718454,0.00777712715718454,0.527564496981174
"438",50,0,0.456272405159142,0.456272405159142,1.34145941503556
"439",54,1,0.459584984510259,0.343039740342279,0.459584984510259
"440",60,0,-0.0237724611090702,-0.0237724611090702,0.757346863272803
"441",50,0,1.05032261014306,1.05032261014306,1.18550866970909
"442",52,0,0.54590754003309,0.54590754003309,0.596775968886
"443",56,1,0.405006480012919,0.624390173286954,0.405006480012919
"444",56,0,0.335283750274347,0.335283750274347,0.561588826841933
"445",52,0,1.0261137038396,1.0261137038396,0.567817537786585
